event_id,source_id,source,category,title,content,occurred_at,address,latitude,longitude,coord_x,coord_y,coord_crs,source_url,first_collected_at,last_collected_at
7b9cbe2db5d7c829644cbddbfd49f4563fb213017052d8bd7340a435c9375db5,1097379,accident,도로돌발,도로돌발-공사,창경궁로 (혜화동로터리 → 성균관대입구) 4차로 시설물보수,2026-08-31 10:24,,37.5843965,127.0001805,200015.9434320781,453886.9039697178100000,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:32:44+09:00,2026-08-31T11:05:58+09:00
28d3c464a8ed7a53a216a8140b8efa5505715322bb342f7167d693692ab60370,1097378,accident,도로돌발,도로돌발-사고,경부고속도로 신갈방향 (반포IC → 서초IC) 5차로 추돌사고,2026-08-31 10:20,,37.4980686,127.0202013,201786.3566939545,444305.7534011841100000,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:32:44+09:00,2026-08-31T11:05:58+09:00
fc5b6abf4ffe9b215823abbdea3c00469d1a10696a7d5a49887b4c359b134186,1097376,accident,도로돌발,도로돌발-사고,경인로 (서울교남단 → 영등포로터리) 하위차로 추돌사고,2026-08-31 10:20,,37.5192481,126.9131975,192326.4191939545,446659.7534011841100000,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:32:44+09:00,2026-08-31T11:05:58+09:00
955273a8bd7872cf1b244917339d16f42afabf4824902a27aaf044717643b90d,1097377,accident,도로돌발,도로돌발-사고,[사고] 동부간선로 램프 의정부 방향  동부간선 →  상계교 진 구간  하위차로 추돌사고,2026-08-31 10:20,,37.6605324,127.0527071,204650.6540644023,462338.4837274082100000,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:32:44+09:00,2026-08-31T11:05:58+09:00
c30dd66f45adc4b67bbaeda58a6b744f9e7ec411c1ab482b321164274792893c,1097374,accident,도로돌발,도로돌발-공사,신촌로 (동교동삼거리 → 창천동삼거리) 4차로 시설물보수,2026-08-31 10:18,,37.5582079,126.9273681,193582.4816939545,450982.7534011841100000,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:22:44+09:00,2026-08-31T11:05:58+09:00
66e25d4304e2d54153e354e876691ec51f20850cd7382a8aa9bfdfc41b1beb24,1097375,accident,도로돌발,도로돌발-사고,사가정로 장안동삼거리 → 배봉초교교차로 방향 3차로 교통사고,2026-08-31 10:17,,37.5787285,127.0722198,206379.358227,453260.268609100000,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:22:44+09:00,2026-08-31T11:05:58+09:00
8b2d28da0c7313edd84bb95003c6874cdddcf1a1bf403c9a663d447f03316004,1097373,accident,도로돌발,도로돌발-공사,월계로 (방천시장입구 → 창문여고앞) 4차로 시설물보수,2026-08-31 10:15,,37.61154,127.035543,203138.225147934,456900.1278060913100000,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:22:44+09:00,2026-08-31T11:05:58+09:00
44d1ccd5514aabbc776c562732958a6dcb1b7de960a28b949940fc08b1f054d2,1097372,accident,도로돌발,도로돌발-사고,경인로 (서울교남단 → 영등포로타리) 1차로 추돌사고,2026-08-31 09:54,,37.519104,126.9133002,192335.4816939545,446643.7534011841100000,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:02:24+09:00,2026-08-31T11:05:58+09:00
0bae07ae9d62ccc2807166363eb7b45fb3aa6245d44ee1b486d61a4ca6163b93,1097371,accident,도로돌발,도로돌발-사고,"양화로 (홍대입구역 → 동교동삼거리) 1,2차로 추돌사고",2026-08-31 09:51,,37.5578283,126.9254452,193412.5441939545,450940.7534011841100000,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:02:24+09:00,2026-08-31T11:05:58+09:00
c8474ca1b5d4a6e8f9faa0540f2c9a9956444fd63d492cf7a11453ddcd267eb8,1097370,accident,도로돌발,도로돌발-공사,강남순환로 성산방향 (관악터널입구부 →  관악터널출구부) 3차로 청소작업,2026-08-31 09:31,,37.4510303,126.9281976,193646.7008314717,439087.3626325346100000,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:02:24+09:00,2026-08-31T11:05:58+09:00
f08bf67bbc65aaf56f04d8888341a46e2dcaf88bc84f34e7c631c6c3bb47439a,1097368,accident,도로돌발,도로돌발-사고,올림픽대로 하남방향 (동작대교남단 → 반포대교남단) 5차로 추돌사고,2026-08-31 09:29,,37.5061688,126.9907826,199185.017402,445204.612976100000,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:02:24+09:00,2026-08-31T11:05:58+09:00
d0efaf76521bc5e687721eed8f7078ed0a25621da7b0881fc7a6bb3745d53df0,1097367,accident,도로돌발,도로돌발-공사,"강남순환로 성산방향 (봉천터널입구부 → 봉천터널출구부) 3,4차로 청소작업",2026-08-31 09:26,,37.4680092,126.974497,197743.9208443828,440969.6693419668100000,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:02:24+09:00,2026-08-31T11:05:58+09:00
544675f73eca1b4972c05eed7e6e4437171a72b355ca0750862807212d52e4d3,1097366,accident,도로돌발,도로돌발-사고,사평대로 (서울성모병원 → 삼호가든사거리) 4차로 추돌사고,2026-08-31 09:26,,37.5029614,127.0063222,200559.017402,444848.612976100000,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:02:24+09:00,2026-08-31T11:05:58+09:00
4bc7b5ff9824ee63752daa3ba6887b9871a610c6e6d53c672ded9d6793b77c48,1097366,accident,도로돌발,도로돌발-사고,"사평대로 (서울성모병원 → 삼호가든사거리) 3,4차로 추돌사고",2026-08-31 09:26,,37.5029614,127.0063222,200559.017402,444848.612976100000,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:32:44+09:00,2026-08-31T10:32:44+09:00
df7ac6aaf77a97e80783d3ee99eb0d61771a7e582be4471833b85b1af177c2b8,1097369,accident,도로돌발,도로돌발-사고,"[사고] 과천대로 사당IC 에서 사당역 방향 4,5차로 교통사고   서울청",2026-08-31 09:25,,37.4579877,126.9885499,198986.956523,439857.169647100000,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:02:24+09:00,2026-08-31T11:05:58+09:00
f7cac6ddb41136cd92ea3a06225dc2bf67a5d05f808d9af9e51d37e404640dd5,1097365,accident,도로돌발,도로돌발-사고,[고장] 분당수서로 성남 방향 청담대교남단→탄천1교 구간  3차로 고장차량,2026-08-31 09:23,,37.5080958,127.0678281,205997.079902,445420.612976100000,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:02:24+09:00,2026-08-31T11:05:58+09:00
